customer_id,segment,priority_score,churn_prob_control,uplift_score,predicted_clv,clv_percentile,is_high_value,is_treatment,churned
C002843,신규고객,0.0,0.000759,0.000122,23952213.747980345,83.9,1,0,0
C002844,신규고객,0.0,0.000677,4e-05,26359213.68674032,86.8,1,0,0
C002845,저가치-Lost Causes,0.02,0.001377,0.000869,14048340.803261409,66.2,0,1,0
C002846,저가치-Lost Causes,0.0,0.000784,0.000159,13635594.005221443,65.2,0,1,0
C002847,고가치-Sure Things,0.03,0.000873,0.000272,90356663.81747012,92.4,1,0,0
C002848,저가치-Lost Causes,0.0,0.997802,-0.000135,0.0,11.7,0,1,1
C002849,신규고객,0.0,0.994185,0.003372,0.0,11.7,0,1,1
C002850,저가치-Lost Causes,0.0,0.014081,-0.002764,14667362.586860592,67.5,0,0,0
C002851,저가치-Lost Causes,0.04,0.005738,0.003863,7064587.436455843,35.7,0,0,0
C002852,저가치-Lost Causes,0.0,0.000274,-0.000348,8911155.210941667,45.6,0,1,0
C002853,저가치-Lost Causes,0.0,0.000761,-0.000501,6050538.855886717,30.9,0,0,0
C002854,신규고객,0.0,0.002988,-0.001813,0.0,11.7,0,0,0
C002855,신규고객,0.2,0.995872,0.011475,12524332.911412971,61.7,0,0,1
C002856,신규고객,0.0,0.997579,0.003558,0.0,11.7,0,1,1
C002857,신규고객,0.0,0.998343,0.000322,0.0,11.7,0,0,1
C002858,저가치-Lost Causes,0.0,0.002838,-0.010933,0.0,11.7,0,1,0
C002859,신규고객,0.11,0.987928,0.009793,8005809.61954546,40.6,0,0,1
C002860,저가치-Lost Causes,0.02,0.002594,0.001439,11804023.672761343,59.0,0,0,0
C002861,신규고객,0.0,0.002192,-0.004591,11056126.732138157,56.3,0,0,0
C002862,저가치-Lost Causes,0.03,0.003343,0.002442,9298027.87100379,47.6,0,0,0
C002863,신규고객,0.8,0.042453,0.024546,23563491.819775607,83.4,1,0,0
C002864,저가치-Lost Causes,0.11,0.009461,0.007435,10813616.135991182,55.4,0,0,0
C002865,고가치-Sure Things,0.02,0.001283,0.000668,21388492.858056016,80.2,1,1,0
C002866,저가치-Lost Causes,0.0,0.00166,0.000375,6764329.697724896,34.1,0,0,0
C002867,저가치-Lost Causes,0.06,0.00605,0.002434,17536858.122814406,73.3,0,0,0
C002868,신규고객,0.0,0.000518,-3e-05,12099825.336437916,60.1,0,1,0
C002869,고가치-Lost Causes,0.0,0.000541,-0.000127,110517060.87195142,96.5,1,1,0
C002870,신규고객,0.0,0.000501,-0.000127,12327295.932535522,61.0,0,1,0
C002871,저가치-Lost Causes,0.02,0.002947,0.001981,8980383.530483728,46.0,0,0,0
C002872,신규고객,0.0,0.000727,-5.8e-05,102443752.15505312,94.8,1,1,0
C002873,신규고객,0.0,0.000532,-0.000104,12713135.18917803,62.2,0,1,0
C002874,저가치-Lost Causes,0.0,0.00048,-7.8e-05,21028672.304759737,79.6,0,0,0
C002875,신규고객,0.0,0.997348,-0.000583,12169848.004629984,60.3,0,0,1
C002876,저가치-Lost Causes,0.0,0.000591,-0.00015,15425928.58266326,69.1,0,0,0
C002877,저가치-Lost Causes,0.0,0.011868,-0.010359,0.0,11.7,0,0,0
C002878,저가치-Lost Causes,0.0,0.995928,-0.001849,2213642.914248972,24.5,0,1,1
C002879,고가치-Sure Things,0.45,0.003371,0.002825,114346889.63329569,97.4,1,0,0
C002880,신규고객,0.0,0.000457,-0.00023,29767504.641228046,89.1,1,1,0
C002881,신규고객,0.0,0.000791,-0.0001,115659347.13334386,97.7,1,0,0
C002882,저가치-Lost Causes,0.0,0.00029,-0.000263,0.0,11.7,0,1,0
C002883,저가치-Lost Causes,0.0,0.00136,-0.002197,9388582.534865271,48.0,0,0,0
C002884,저가치-Lost Causes,0.0,0.000583,4.4e-05,14657778.965073314,67.5,0,0,0
C002885,고가치-Sure Things,0.0,0.002484,1.9e-05,25430269.236897115,85.7,1,1,0
C002886,고가치-Lost Causes,0.0,0.000688,-0.000841,112016537.7897047,96.9,1,1,0
C002887,저가치-Lost Causes,0.0,0.000733,7.2e-05,11798136.806178268,59.0,0,1,0
C002888,신규고객,0.01,0.000899,0.000284,26168274.109493405,86.6,1,0,0
C002889,신규고객,0.0,0.000388,-0.00018,22724812.445179656,82.2,1,1,0
C002890,신규고객,0.0,0.000749,0.000123,22441938.21834836,81.6,1,0,0
C002891,저가치-Lost Causes,0.0,0.001928,0.000593,0.0,11.7,0,0,0
C002892,신규고객,0.0,0.000773,-0.000355,8776058.574449528,45.0,0,0,0
C002893,신규고객,0.02,0.004028,0.001182,12348053.476408,61.0,0,1,0
C002894,저가치-Lost Causes,0.0,0.000854,0.000222,9100513.84045723,46.6,0,1,0
C002895,신규고객,0.04,0.00102,0.000397,68514478.9583363,90.6,1,1,0
C002896,신규고객,0.0,0.011945,-0.168369,3947807.073278378,26.3,0,0,0
C002897,고가치-Sure Things,0.0,0.001394,3.5e-05,22483967.37248408,81.7,1,1,0
C002898,저가치-Lost Causes,0.01,0.004508,0.000528,13640265.395168226,65.3,0,0,0
C002899,저가치-Lost Causes,0.0,0.000503,-0.000343,7844321.002507371,39.8,0,0,0
C002900,저가치-Lost Causes,0.02,0.002512,0.00159,7180390.50409426,36.3,0,0,0
C002901,저가치-Lost Causes,0.0,0.000815,0.000155,9572993.249768762,49.1,0,1,0
C002902,저가치-Lost Causes,0.0,0.000493,-0.000693,15321985.828600848,68.9,0,1,0
C002903,저가치-Lost Causes,0.0,0.8885,-0.097544,10499638.54949053,53.8,0,1,1
C002904,저가치-Lost Causes,0.0,0.000611,-0.000468,9817609.675815944,50.5,0,0,0
C002905,저가치-Lost Causes,0.15,0.009161,0.0076,13867402.411675,65.8,0,1,0
C002906,저가치-Lost Causes,0.0,0.022284,-0.94588,0.0,11.7,0,1,1
C002907,고가치-Lost Causes,0.0,0.000727,-0.000164,119137456.57196563,98.5,1,1,0
C002908,신규고객,0.0,0.998343,6.3e-05,0.0,11.7,0,0,1
C002909,신규고객,0.0,0.001411,0.000163,4111145.6405328647,26.5,0,1,0
C002910,저가치-Lost Causes,0.0,0.0003,-0.000509,5803535.410251971,30.3,0,1,0
C002911,신규고객,0.02,0.001244,0.000551,19865184.189920664,77.4,0,0,0
C002912,저가치-Lost Causes,0.0,0.000573,-5.9e-05,12633477.489226831,62.0,0,1,0
C002913,저가치-Lost Causes,0.01,0.001892,0.000852,7923253.898283539,40.2,0,0,0
C002914,신규고객,0.0,0.997396,-0.000399,0.0,11.7,0,1,1
C002915,신규고객,0.03,0.001724,0.00108,20352525.18657825,78.2,0,1,0
C002916,고가치-Sure Things,0.01,0.000926,0.000201,30237162.8055547,89.4,1,0,0
C002917,저가치-Lost Causes,0.0,0.000824,-0.004638,8409176.468863927,43.0,0,0,0
C002918,고가치-Sure Things,0.17,0.002042,0.001374,92150639.8152357,92.7,1,0,0
C002919,저가치-Lost Causes,0.0,0.056512,-0.035749,0.0,11.7,0,1,0
C002920,저가치-Lost Causes,0.0,0.998601,0.000387,0.0,11.7,0,0,1
C002921,고가치-Sure Things,0.01,0.000674,5.1e-05,87320316.25232999,92.0,1,1,0
C002922,저가치-Lost Causes,0.0,0.998176,0.001522,0.0,11.7,0,1,1
C002923,신규고객,0.0,0.000562,3.3e-05,13772205.1444352,65.5,0,1,0
C002924,고가치-Lost Causes,0.0,0.000727,-0.000164,118452226.6465037,98.3,1,1,0
C002925,저가치-Lost Causes,0.0,0.000572,5e-06,12106382.573911363,60.1,0,0,0
C002926,신규고객,0.0,0.000422,-0.000511,11739567.097299058,58.8,0,1,0
C002927,고가치-Lost Causes,0.0,0.000852,-0.000127,28645673.44824163,88.4,1,0,0
C002928,저가치-Lost Causes,0.0,0.002115,0.000322,10000178.727720154,51.4,0,0,0
C002929,저가치-Lost Causes,0.0,0.00077,-0.000132,12375757.312672166,61.2,0,1,0
C002930,저가치-Lost Causes,0.0,0.000583,-3.5e-05,11307147.772754744,57.2,0,0,0
C002931,저가치-Lost Causes,0.0,0.000766,0.000185,15760677.304839663,69.7,0,1,0
C002932,저가치-Lost Causes,0.0,0.000542,-0.000313,7401297.302116265,37.6,0,1,0
C002933,신규고객,0.0,0.002553,-0.003482,3967764.565546808,26.3,0,1,0
C002934,저가치-Lost Causes,0.0,0.000551,2e-06,8145150.11739695,41.5,0,1,0
C002935,저가치-Lost Causes,0.0,0.053376,-0.484123,9622407.214364832,49.5,0,1,1
C002936,저가치-Lost Causes,0.02,0.003339,0.00194,6982646.77887768,35.3,0,1,0
C002937,신규고객,0.0,0.000597,-0.000776,117576792.38723864,98.1,1,1,0
C002938,신규고객,0.18,0.973949,0.006452,20498282.97733694,78.4,0,0,1
C002939,신규고객,0.0,0.000581,-0.000155,123046231.8681174,99.0,1,0,0
C002940,저가치-Lost Causes,0.0,0.000644,8.9e-05,7036965.623776052,35.5,0,0,0
C002941,저가치-Lost Causes,0.01,0.001049,0.000412,20345160.480572306,78.2,0,0,0
C002942,신규고객,0.0,0.998527,-8.2e-05,0.0,11.7,0,1,1
C002943,신규고객,0.0,0.989781,-0.005576,22898355.323256057,82.4,1,0,1
C002944,저가치-Lost Causes,0.0,0.00065,-9.7e-05,18859635.782126203,75.7,0,0,0
C002945,신규고객,0.0,0.001532,4.8e-05,5358287.530794202,29.1,0,1,0
C002946,신규고객,0.0,0.003891,-0.014243,8107495.218055477,41.3,0,0,0
C002947,신규고객,0.0,0.000944,-0.005357,0.0,11.7,0,0,0
C002948,저가치-Lost Causes,0.0,0.00075,-2.8e-05,3517139.271996456,25.8,0,0,0
C002949,저가치-Lost Causes,0.0,0.002124,-0.000882,9600914.705635432,49.3,0,1,0
C002950,고가치-Lost Causes,0.0,0.000719,-0.000819,26674319.39778893,87.1,1,1,0
C002951,신규고객,0.0,0.190782,-0.05709,0.0,11.7,0,1,0
C002952,고가치-Sure Things,0.02,0.001194,0.00058,30016017.376661025,89.2,1,1,0
C002953,저가치-Persuadables,12.81,0.94259,0.895523,10347098.296550676,53.2,0,0,1
C002954,저가치-Lost Causes,0.0,0.000661,-2.3e-05,6690444.349425306,33.7,0,0,0
C002955,저가치-Lost Causes,0.0,0.998343,0.000322,0.0,11.7,0,0,1
C002956,신규고객,0.0,0.000541,-0.0001,27263807.93306254,87.5,1,0,0
C002957,신규고객,0.0,0.000639,-0.000253,125520879.29048724,99.3,1,1,0
C002958,신규고객,0.04,0.002482,0.00147,18068633.446699586,74.3,0,1,0
C002959,저가치-Lost Causes,0.0,0.000448,-7.8e-05,8473783.789425304,43.4,0,0,0
C002960,저가치-Lost Causes,0.0,0.000966,-0.000645,0.0,11.7,0,0,0
C002961,신규고객,0.05,0.995586,0.004834,6943733.716255785,35.1,0,0,1
C002962,저가치-Lost Causes,0.0,0.001947,-0.007403,16201315.967520405,70.3,0,1,0
C002963,신규고객,0.0,0.000718,-0.000113,15017349.145938758,68.2,0,0,0
C002964,저가치-Lost Causes,0.03,0.004063,0.002179,9903329.454349276,50.8,0,1,0
C002965,저가치-Lost Causes,0.0,0.000694,-0.000191,11390112.156267438,57.6,0,1,0
C002966,저가치-Lost Causes,0.0,0.000406,-0.000624,11816784.783550296,59.1,0,0,0
C002967,신규고객,0.02,0.001312,0.000698,23762531.283401165,83.7,1,0,0
C002968,신규고객,0.01,0.000933,0.00045,12842644.949622152,62.5,0,1,0
C002969,저가치-Lost Causes,0.0,0.000775,0.000196,10174353.687469976,52.3,0,1,0
C002970,저가치-Lost Causes,0.0,0.001694,-0.004328,9113723.344832988,46.8,0,0,0
C002971,신규고객,0.0,0.000675,-0.000231,12581580.709966397,61.9,0,1,0
C002972,신규고객,0.0,0.000835,0.000142,16242789.928198922,70.4,0,1,0
C002973,저가치-Lost Causes,0.0,0.005014,-0.006566,6074214.186570989,31.0,0,0,0
C002974,저가치-Lost Causes,0.03,0.003271,0.001385,13461670.852425084,64.6,0,0,0
C002975,신규고객,0.0,0.001074,-0.006441,0.0,11.7,0,0,0
C002976,신규고객,0.17,0.996592,0.010618,11312940.62729355,57.3,0,1,1
C002977,저가치-Lost Causes,0.0,0.997422,-0.000908,0.0,11.7,0,0,1
C002978,저가치-Lost Causes,0.0,0.00386,-0.098212,0.0,11.7,0,0,0
C002979,저가치-Lost Causes,0.0,0.000529,7.3e-05,6499106.883459535,32.8,0,0,0
C002980,저가치-Lost Causes,0.0,0.000479,-0.000111,0.0,11.7,0,0,0
C002981,저가치-Lost Causes,0.0,0.000728,2.1e-05,17311340.33379805,72.8,0,1,0
C002982,신규고객,0.14,0.001534,0.000934,108643428.49933234,96.1,1,0,0
C002983,신규고객,0.0,0.007081,-0.014192,13859216.091129232,65.7,0,1,0
C002984,고가치-Lost Causes,0.0,0.000581,-0.000113,115696889.72334129,97.8,1,0,0
C002985,신규고객,0.02,0.001371,0.000772,18968376.915575832,75.9,0,1,0
C002986,고가치-Sure Things,0.16,0.001819,0.001151,97622365.70113344,93.6,1,1,0
C002987,신규고객,0.0,0.000545,-0.000616,12961578.918201933,63.0,0,1,0
C002988,저가치-Lost Causes,0.01,0.000844,0.000228,21203767.54521841,79.9,0,1,0
C002989,저가치-Lost Causes,0.0,0.000518,-6.3e-05,0.0,11.7,0,1,0
C002990,저가치-Lost Causes,0.0,0.283098,-0.70637,0.0,11.7,0,1,1
C002991,신규고객,0.0,0.998401,0.00022,0.0,11.7,0,0,1
C002992,신규고객,0.0,0.014627,0.000563,5968891.96561233,30.6,0,0,0
C002993,저가치-Lost Causes,0.0,0.000645,-6.1e-05,12345326.609806469,61.0,0,1,0
C002994,신규고객,0.02,0.995328,0.001035,16648940.793086862,71.3,0,0,1
C002995,저가치-Lost Causes,0.0,0.000776,-0.000131,8146976.696664552,41.6,0,0,0
C002996,저가치-Lost Causes,0.0,0.001205,-0.000174,0.0,11.7,0,1,0
C002997,고가치-Sure Things,0.01,0.000901,0.00024,23011743.99864883,82.6,1,1,0
C002998,신규고객,0.0,0.000815,-0.003055,0.0,11.7,0,1,0
C002999,신규고객,0.0,0.000614,-0.000127,118981365.59067649,98.5,1,0,0
C003000,저가치-Lost Causes,0.0,0.000243,-0.000212,0.0,11.7,0,0,0
C003001,신규고객,0.0,0.005953,-0.004864,7932031.313665216,40.3,0,1,0
C003002,신규고객,0.0,0.001711,-0.005318,21199990.5473749,79.9,0,1,0
C003003,저가치-Lost Causes,0.0,0.003028,-0.010901,11073001.97524939,56.4,0,1,0
C003004,고가치-Sure Things,0.03,0.000995,0.000323,57630564.19775472,90.4,1,1,0
C003005,저가치-Lost Causes,0.0,0.000752,-8.3e-05,2621265.6248541074,24.8,0,1,0
C003006,저가치-Lost Causes,0.0,0.000836,3.4e-05,7916435.14030364,40.2,0,0,0
C003007,고가치-Lost Causes,0.0,0.000571,-7.8e-05,23298997.78430148,83.0,1,1,0
C003008,고가치-Sure Things,0.07,0.001204,0.000594,87092429.48152563,91.9,1,0,0
C003009,신규고객,0.0,0.000523,-0.000799,0.0,11.7,0,1,0
C003010,고가치-Sure Things,0.18,0.005867,0.00454,28998658.200669568,88.6,1,1,0
C003011,신규고객,0.0,0.000941,-0.000116,9299102.88334616,47.7,0,0,0
C003012,신규고객,0.0,0.998401,0.00022,0.0,11.7,0,0,1
C003013,신규고객,0.0,0.000813,-3.8e-05,7080647.146395229,35.8,0,0,0
C003014,고가치-Sure Things,0.01,0.00115,0.000314,29004779.566569906,88.6,1,1,0
C003015,신규고객,0.0,0.001601,-0.003181,0.0,11.7,0,1,0
C003016,저가치-Lost Causes,0.0,0.000764,-0.000343,10662975.44708457,54.8,0,0,0
C003017,신규고객,0.0,0.000639,-2.6e-05,109573136.3354174,96.3,1,1,0
C003018,신규고객,0.0,0.000693,-0.000149,11378296.659122348,57.6,0,0,0
C003019,저가치-Lost Causes,0.0,0.009249,-0.076541,19909190.591064475,77.5,0,0,0
C003020,저가치-Lost Causes,0.0,0.00149,-0.001981,0.0,11.7,0,0,0
C003021,신규고객,0.0,0.977568,-0.00398,0.0,11.7,0,1,1
C003022,저가치-Lost Causes,0.0,0.001349,4.4e-05,12824708.468574576,62.4,0,1,0
C003023,신규고객,0.0,0.000688,0.00018,9831429.588579338,50.5,0,1,0
C003024,신규고객,0.0,0.000674,-0.000182,6935307.132162933,35.0,0,0,0
C003025,고가치-Sure Things,0.02,0.001089,0.000452,27095712.481920756,87.4,1,1,0
C003026,신규고객,0.0,0.00055,-5.3e-05,19216605.41955998,76.4,0,1,0
C003027,저가치-Lost Causes,0.0,0.383004,-0.357044,13257079.893403113,64.0,0,1,1
C003028,저가치-Lost Causes,0.0,0.00058,-0.000338,8982119.54634569,46.0,0,1,0
C003029,저가치-Lost Causes,0.0,0.087963,-0.522902,6681487.830187091,33.7,0,0,0
C003030,신규고객,0.0,0.000323,-0.000233,0.0,11.7,0,1,0
C003031,고가치-Lost Causes,0.0,0.000614,-0.00013,106305301.0882826,95.6,1,1,0
C003032,신규고객,0.0,0.000704,0.00012,22361319.066566966,81.5,1,1,0
C003033,저가치-Lost Causes,0.0,0.007711,-0.003528,13746891.62250674,65.4,0,1,0
C003034,저가치-Lost Causes,0.0,0.998473,-2e-06,0.0,11.7,0,1,1
C003035,저가치-Lost Causes,0.0,0.001877,-0.001265,0.0,11.7,0,1,0
C003036,저가치-Lost Causes,0.02,0.00223,0.001648,7111487.273779844,35.9,0,1,0
C003037,고가치-Lost Causes,0.0,0.000727,-0.000108,100879505.89677206,94.4,1,0,0
C003038,신규고객,0.01,0.000986,0.000384,18297213.01235884,74.7,0,1,0
C003039,신규고객,0.0,0.000731,-4.8e-05,12171755.186887678,60.3,0,1,0
C003040,신규고객,0.0,0.000637,-0.00037,8715186.488631189,44.6,0,1,0
C003041,저가치-Lost Causes,0.01,0.000981,0.000341,10725536.768899418,55.1,0,1,0
C003042,저가치-Lost Causes,0.0,0.019186,-0.307496,0.0,11.7,0,0,0
C003043,저가치-Lost Causes,0.0,0.00029,-0.004624,4858750.034762086,28.1,0,1,0
C003044,신규고객,0.0,0.998572,0.000527,0.0,11.7,0,1,1
C003045,저가치-Lost Causes,0.0,0.000656,0.000118,11654519.400366869,58.6,0,0,0
C003046,신규고객,0.0,0.000725,-0.000927,10081521.692157628,51.9,0,1,0
C003047,저가치-Lost Causes,0.0,0.000552,-0.000242,5458398.141651471,29.3,0,0,0
C003048,저가치-Lost Causes,0.0,0.919809,-0.050072,0.0,11.7,0,1,1
C003049,신규고객,0.01,0.998017,0.001078,7049415.312966596,35.6,0,1,1
C003050,신규고객,4.14,0.312041,0.205095,14610973.02055829,67.4,0,1,0
C003051,고가치-Lost Causes,0.0,0.000668,-7.7e-05,113465990.9248428,97.1,1,0,0
C003052,저가치-Lost Causes,0.0,0.001017,0.000126,5828588.174235787,30.4,0,0,0
C003053,저가치-Persuadables,0.0,0.617763,0.577053,0.0,11.7,0,0,1
C003054,신규고객,0.0,0.000531,-0.000683,14440012.82221396,67.0,0,1,0
C003055,저가치-Lost Causes,0.0,0.004053,0.000345,9605075.983272023,49.3,0,0,0
C003056,신규고객,0.02,0.003709,0.001452,10221954.596751306,52.5,0,1,0
C003057,신규고객,0.0,0.000696,5.9e-05,23954849.297173485,83.9,1,0,0
C003058,저가치-Lost Causes,0.0,0.000748,0.000143,19187068.251831464,76.4,0,1,0
C003059,고가치-Sure Things,0.16,0.015819,0.005391,21743302.4086072,80.6,1,1,0
C003060,저가치-Lost Causes,0.01,0.001045,0.000367,10848462.714429663,55.5,0,1,0
C003061,저가치-Lost Causes,0.09,0.010021,0.007748,7948052.023667576,40.4,0,0,0
C003062,저가치-Lost Causes,0.0,0.025923,-0.038489,19404639.620190144,76.7,0,1,0
C003063,저가치-Lost Causes,0.0,0.001239,-0.000513,0.0,11.7,0,1,0
C003064,신규고객,0.0,0.001324,0.000364,6263528.685653986,31.9,0,0,0
C003065,저가치-Lost Causes,0.0,0.000975,1.2e-05,7193782.705307935,36.4,0,1,0
C003066,저가치-Lost Causes,0.0,0.926205,-0.060801,5667208.683111078,30.0,0,1,1
C003067,고가치-Sure Things,0.02,0.001144,0.000542,26376322.46554964,86.8,1,1,0
C003068,신규고객,0.0,0.000809,-0.006007,6771937.08516247,34.1,0,1,0
C003069,저가치-Lost Causes,0.0,0.00066,-0.000503,9070684.005040197,46.4,0,0,0
C003070,고가치-Lost Causes,0.0,0.001909,-0.001043,118833822.8492209,98.4,1,1,0
C003071,저가치-Lost Causes,0.0,0.998343,6.3e-05,0.0,11.7,0,0,1
C003072,저가치-Lost Causes,0.0,0.998527,-8.2e-05,0.0,11.7,0,1,1
C003073,저가치-Lost Causes,0.0,0.041093,-0.709791,0.0,11.7,0,0,0
C003074,신규고객,0.0,0.00079,0.000244,11427784.112002138,57.8,0,1,0
C003075,저가치-Lost Causes,0.0,0.000571,-0.00096,877118.6299529865,23.9,0,0,0
C003076,저가치-Lost Causes,0.0,0.00068,-0.000242,6596562.064709534,33.2,0,1,0
C003077,신규고객,0.0,0.000583,-4.6e-05,10340910.394629557,53.2,0,1,0
C003078,저가치-Lost Causes,0.0,0.998343,0.000207,0.0,11.7,0,0,1
C003079,고가치-Sure Things,0.01,0.000987,0.000194,25105558.11899182,85.4,1,0,0
C003080,고가치-Sure Things,0.04,0.00157,0.001,26524567.27620629,87.0,1,1,0
C003081,신규고객,0.0,0.000642,-0.000118,21661592.95948202,80.5,1,0,0
C003082,저가치-Lost Causes,0.0,0.002589,-0.008156,14790805.106021527,67.8,0,1,0
C003083,저가치-Lost Causes,0.0,0.99865,4.2e-05,0.0,11.7,0,0,1
C003084,저가치-Lost Causes,0.0,0.659245,-0.245096,0.0,11.7,0,1,1
C003085,신규고객,0.0,0.001162,-0.000367,7587022.005880213,38.6,0,1,0
C003086,저가치-Lost Causes,0.0,0.000493,-0.000367,17940065.080584414,74.1,0,1,0
C003087,신규고객,0.0,0.998343,0.000322,0.0,11.7,0,0,1
C003088,고가치-Lost Causes,0.0,0.000622,-3.6e-05,21648529.7262996,80.4,1,1,0
C003089,저가치-Lost Causes,0.0,0.998343,6.3e-05,0.0,11.7,0,1,1
C003090,저가치-Lost Causes,0.01,0.000877,0.000254,17151074.617714886,72.4,0,0,0
C003091,저가치-Lost Causes,0.01,0.002901,0.000574,9645349.331266573,49.5,0,0,0
C003092,저가치-Lost Causes,0.0,0.000928,0.000183,5238480.5507745,28.8,0,1,0
C003093,저가치-Lost Causes,0.01,0.994337,0.000408,10178421.091805425,52.3,0,0,1
C003094,저가치-Lost Causes,0.01,0.002836,0.001307,7023608.123572558,35.5,0,0,0
C003095,고가치-Lost Causes,0.0,0.000582,-0.000162,149074581.00487587,100.0,1,1,0
C003096,고가치-Lost Causes,0.0,0.000581,-4.2e-05,108884316.07044122,96.1,1,0,0
C003097,저가치-Lost Causes,0.0,0.000207,-0.003521,0.0,11.7,0,1,0
C003098,신규고객,0.01,0.001057,0.000476,19715504.519216686,77.2,0,0,0
C003099,신규고객,0.0,0.000547,-2e-06,16143257.601618,70.3,0,0,0
C003100,저가치-Lost Causes,0.01,0.009919,0.001786,5505445.3369260775,29.5,0,0,0
C003101,저가치-Lost Causes,0.0,0.041845,-0.035144,16395749.089292075,70.7,0,0,0
C003102,저가치-Lost Causes,0.0,0.998343,6.3e-05,0.0,11.7,0,0,1
C003103,저가치-Lost Causes,0.0,0.003278,-0.006638,0.0,11.7,0,0,0
C003104,저가치-Lost Causes,0.0,0.005097,-0.009016,8675763.877832683,44.4,0,0,0
C003105,저가치-Lost Causes,0.0,0.000564,-0.000367,0.0,11.7,0,1,0
C003106,신규고객,0.0,0.006213,-0.00844,6742374.539234958,33.9,0,1,0
C003107,저가치-Lost Causes,0.0,0.001467,-0.000752,20513504.69930436,78.4,0,0,0
C003108,신규고객,0.0,0.001666,-0.001632,17315068.28839779,72.9,0,1,0
C003109,저가치-Lost Causes,0.01,0.001002,0.000387,18311587.51984506,74.7,0,1,0
C003110,신규고객,0.0,0.006416,-0.002924,8133996.491451089,41.5,0,1,0
C003111,저가치-Lost Causes,0.0,0.000376,-0.000391,20668850.28567978,78.7,0,1,0
C003112,신규고객,0.0,0.000617,-0.000293,6246826.967031053,31.9,0,0,0
C003113,저가치-Lost Causes,0.0,0.998397,0.000816,0.0,11.7,0,0,1
C003114,저가치-Lost Causes,0.0,0.000687,-0.000669,7635813.245084899,38.8,0,1,0
C003115,저가치-Lost Causes,0.01,0.002429,0.000952,8932228.024047192,45.7,0,1,0
C003116,신규고객,0.0,0.05243,-0.27569,20972378.78008447,79.4,0,0,0
C003117,저가치-Lost Causes,0.0,0.00079,-0.000167,14761061.49394432,67.7,0,0,0
C003118,고가치-Sure Things,0.01,0.000844,0.000228,29360929.75011997,88.8,1,1,0
C003119,저가치-Lost Causes,0.0,0.995688,-0.000112,11579468.66181157,58.3,0,0,1
C003120,신규고객,0.0,0.841782,-0.102178,27660198.53023171,87.9,1,1,1
C003121,신규고객,0.0,0.998343,0.000322,0.0,11.7,0,1,1
C003122,신규고객,0.0,0.001392,0.00039,4148998.246431157,26.6,0,1,0
C003123,저가치-Lost Causes,0.0,0.000329,-0.000397,7004135.226469398,35.4,0,1,0
C003124,신규고객,0.0,0.005517,-0.055352,10900212.780631687,55.7,0,1,0
C003125,저가치-Lost Causes,0.0,0.002277,-0.010905,13686170.651201053,65.3,0,0,0
C003126,저가치-Lost Causes,0.0,0.001857,-0.000204,4790726.068505351,27.8,0,0,0
C003127,고가치-Sure Things,2.84,0.080457,0.079845,25751793.273837384,86.1,1,1,0
C003128,신규고객,0.01,0.002188,0.001485,5800264.119087094,30.3,0,1,0
