customer_id,uplift_score,uplift_t_learner,uplift_x_learner,churn_prob_control,segment,is_treatment,churned
C002832,-0.00045,-0.00045,0.307191,0.000788,Sleeping Dogs,0,0
C002833,-0.768042,-0.768042,0.160735,0.031208,Sleeping Dogs,1,1
C002834,0.012853,0.012853,-0.218462,0.017058,Sure Things,1,0
C002835,-0.000518,-0.000518,-0.082002,0.000611,Sleeping Dogs,1,0
C002836,0.000178,0.000178,0.015851,0.000725,Sure Things,0,0
C002837,0.000931,0.000931,0.09531,0.001501,Sure Things,0,0
C002838,-0.000541,-0.000541,-0.175227,0.000286,Sleeping Dogs,1,0
C002839,-0.169931,-0.169931,0.081211,0.821312,Sleeping Dogs,1,1
C002840,-0.000312,-0.000312,-0.185495,0.000509,Sleeping Dogs,0,0
C002841,-0.000239,-0.000239,0.055808,0.00108,Sleeping Dogs,1,0
C002842,-0.001094,-0.001094,0.175028,0.000622,Sleeping Dogs,0,0
C002843,0.000122,0.000122,-0.21623,0.000759,Sure Things,0,0
C002844,4e-05,4e-05,-0.014008,0.000677,Sure Things,0,0
C002845,0.000869,0.000869,0.234916,0.001377,Sure Things,1,0
C002846,0.000159,0.000159,0.216093,0.000784,Sure Things,1,0
C002847,0.000272,0.000272,-0.135238,0.000873,Sure Things,0,0
C002848,-0.000135,-0.000135,-0.251085,0.997802,Sleeping Dogs,1,1
C002849,0.003372,0.003372,0.070732,0.994185,Lost Causes,1,1
C002850,-0.002764,-0.002764,-0.036637,0.014081,Sleeping Dogs,0,0
C002851,0.003863,0.003863,-0.26908,0.005738,Sure Things,0,0
C002852,-0.000348,-0.000348,-0.010039,0.000274,Sleeping Dogs,1,0
C002853,-0.000501,-0.000501,0.212194,0.000761,Sleeping Dogs,0,0
C002854,-0.001813,-0.001813,-0.060225,0.002988,Sleeping Dogs,0,0
C002855,0.011475,0.011475,0.190983,0.995872,Lost Causes,0,1
C002856,0.003558,0.003558,-0.237417,0.997579,Lost Causes,1,1
C002857,0.000322,0.000322,0.389689,0.998343,Lost Causes,0,1
C002858,-0.010933,-0.010933,-0.136515,0.002838,Sleeping Dogs,1,0
C002859,0.009793,0.009793,0.264694,0.987928,Lost Causes,0,1
C002860,0.001439,0.001439,0.189105,0.002594,Sure Things,0,0
C002861,-0.004591,-0.004591,0.061246,0.002192,Sleeping Dogs,0,0
C002862,0.002442,0.002442,0.131916,0.003343,Sure Things,0,0
C002863,0.024546,0.024546,-0.045236,0.042453,Sure Things,0,0
C002864,0.007435,0.007435,-0.333388,0.009461,Sure Things,0,0
C002865,0.000668,0.000668,-0.019335,0.001283,Sure Things,1,0
C002866,0.000375,0.000375,-0.257277,0.00166,Sure Things,0,0
C002867,0.002434,0.002434,0.090424,0.00605,Sure Things,0,0
C002868,-3e-05,-3e-05,0.118858,0.000518,Sleeping Dogs,1,0
C002869,-0.000127,-0.000127,-0.010159,0.000541,Sleeping Dogs,1,0
C002870,-0.000127,-0.000127,0.077987,0.000501,Sleeping Dogs,1,0
C002871,0.001981,0.001981,0.250583,0.002947,Sure Things,0,0
C002872,-5.8e-05,-5.8e-05,0.132963,0.000727,Sleeping Dogs,1,0
C002873,-0.000104,-0.000104,0.238624,0.000532,Sleeping Dogs,1,0
C002874,-7.8e-05,-7.8e-05,-0.230166,0.00048,Sleeping Dogs,0,0
C002875,-0.000583,-0.000583,0.138558,0.997348,Sleeping Dogs,0,1
C002876,-0.00015,-0.00015,-0.237546,0.000591,Sleeping Dogs,0,0
C002877,-0.010359,-0.010359,-0.026964,0.011868,Sleeping Dogs,0,0
C002878,-0.001849,-0.001849,-0.108071,0.995928,Sleeping Dogs,1,1
C002879,0.002825,0.002825,-0.169717,0.003371,Sure Things,0,0
C002880,-0.00023,-0.00023,-0.154929,0.000457,Sleeping Dogs,1,0
C002881,-0.0001,-0.0001,0.384569,0.000791,Sleeping Dogs,0,0
C002882,-0.000263,-0.000263,0.117358,0.00029,Sleeping Dogs,1,0
C002883,-0.002197,-0.002197,-0.233203,0.00136,Sleeping Dogs,0,0
C002884,4.4e-05,4.4e-05,-0.224388,0.000583,Sure Things,0,0
C002885,1.9e-05,1.9e-05,-0.100902,0.002484,Sure Things,1,0
C002886,-0.000841,-0.000841,-0.399485,0.000688,Sleeping Dogs,1,0
C002887,7.2e-05,7.2e-05,0.047591,0.000733,Sure Things,1,0
C002888,0.000284,0.000284,-0.166044,0.000899,Sure Things,0,0
C002889,-0.00018,-0.00018,-0.202722,0.000388,Sleeping Dogs,1,0
C002890,0.000123,0.000123,-0.07418,0.000749,Sure Things,0,0
C002891,0.000593,0.000593,0.111567,0.001928,Sure Things,0,0
C002892,-0.000355,-0.000355,-0.085438,0.000773,Sleeping Dogs,0,0
C002893,0.001182,0.001182,-0.159248,0.004028,Sure Things,1,0
C002894,0.000222,0.000222,0.031936,0.000854,Sure Things,1,0
C002895,0.000397,0.000397,0.050243,0.00102,Sure Things,1,0
C002896,-0.168369,-0.168369,-0.112237,0.011945,Sleeping Dogs,0,0
C002897,3.5e-05,3.5e-05,0.262028,0.001394,Sure Things,1,0
C002898,0.000528,0.000528,-0.231526,0.004508,Sure Things,0,0
C002899,-0.000343,-0.000343,-0.278467,0.000503,Sleeping Dogs,0,0
C002900,0.00159,0.00159,0.242932,0.002512,Sure Things,0,0
C002901,0.000155,0.000155,-0.071978,0.000815,Sure Things,1,0
C002902,-0.000693,-0.000693,0.057437,0.000493,Sleeping Dogs,1,0
C002903,-0.097544,-0.097544,-0.052921,0.8885,Sleeping Dogs,1,1
C002904,-0.000468,-0.000468,-0.265311,0.000611,Sleeping Dogs,0,0
C002905,0.0076,0.0076,0.094741,0.009161,Sure Things,1,0
C002906,-0.94588,-0.94588,0.209687,0.022284,Sleeping Dogs,1,1
C002907,-0.000164,-0.000164,0.291464,0.000727,Sleeping Dogs,1,0
C002908,6.3e-05,6.3e-05,0.237902,0.998343,Lost Causes,0,1
C002909,0.000163,0.000163,0.069628,0.001411,Sure Things,1,0
C002910,-0.000509,-0.000509,-0.133644,0.0003,Sleeping Dogs,1,0
C002911,0.000551,0.000551,0.010216,0.001244,Sure Things,0,0
C002912,-5.9e-05,-5.9e-05,0.167293,0.000573,Sleeping Dogs,1,0
C002913,0.000852,0.000852,0.034635,0.001892,Sure Things,0,0
C002914,-0.000399,-0.000399,-0.128478,0.997396,Sleeping Dogs,1,1
C002915,0.00108,0.00108,0.4121,0.001724,Sure Things,1,0
C002916,0.000201,0.000201,0.023709,0.000926,Sure Things,0,0
C002917,-0.004638,-0.004638,-0.17383,0.000824,Sleeping Dogs,0,0
C002918,0.001374,0.001374,0.24951,0.002042,Sure Things,0,0
C002919,-0.035749,-0.035749,0.133961,0.056512,Sleeping Dogs,1,0
C002920,0.000387,0.000387,0.373749,0.998601,Lost Causes,0,1
C002921,5.1e-05,5.1e-05,-0.088801,0.000674,Sure Things,1,0
C002922,0.001522,0.001522,-0.046459,0.998176,Lost Causes,1,1
C002923,3.3e-05,3.3e-05,-0.076272,0.000562,Sure Things,1,0
C002924,-0.000164,-0.000164,0.058709,0.000727,Sleeping Dogs,1,0
C002925,5e-06,5e-06,-0.141251,0.000572,Sure Things,0,0
C002926,-0.000511,-0.000511,0.091876,0.000422,Sleeping Dogs,1,0
C002927,-0.000127,-0.000127,-0.141956,0.000852,Sleeping Dogs,0,0
C002928,0.000322,0.000322,-0.323851,0.002115,Sure Things,0,0
C002929,-0.000132,-0.000132,-0.110223,0.00077,Sleeping Dogs,1,0
C002930,-3.5e-05,-3.5e-05,-0.235541,0.000583,Sleeping Dogs,0,0
C002931,0.000185,0.000185,0.021879,0.000766,Sure Things,1,0
C002932,-0.000313,-0.000313,-0.063582,0.000542,Sleeping Dogs,1,0
C002933,-0.003482,-0.003482,0.15418,0.002553,Sleeping Dogs,1,0
C002934,2e-06,2e-06,-0.16863,0.000551,Sure Things,1,0
C002935,-0.484123,-0.484123,0.178269,0.053376,Sleeping Dogs,1,1
C002936,0.00194,0.00194,0.099046,0.003339,Sure Things,1,0
C002937,-0.000776,-0.000776,-0.384484,0.000597,Sleeping Dogs,1,0
C002938,0.006452,0.006452,0.185707,0.973949,Lost Causes,0,1
C002939,-0.000155,-0.000155,-0.380828,0.000581,Sleeping Dogs,0,0
C002940,8.9e-05,8.9e-05,-0.195148,0.000644,Sure Things,0,0
C002941,0.000412,0.000412,-0.187811,0.001049,Sure Things,0,0
C002942,-8.2e-05,-8.2e-05,-0.069144,0.998527,Sleeping Dogs,1,1
C002943,-0.005576,-0.005576,0.143939,0.989781,Sleeping Dogs,0,1
C002944,-9.7e-05,-9.7e-05,-0.205997,0.00065,Sleeping Dogs,0,0
C002945,4.8e-05,4.8e-05,0.048039,0.001532,Sure Things,1,0
C002946,-0.014243,-0.014243,-0.140538,0.003891,Sleeping Dogs,0,0
C002947,-0.005357,-0.005357,-0.013304,0.000944,Sleeping Dogs,0,0
C002948,-2.8e-05,-2.8e-05,-0.371282,0.00075,Sleeping Dogs,0,0
C002949,-0.000882,-0.000882,-0.069129,0.002124,Sleeping Dogs,1,0
C002950,-0.000819,-0.000819,0.125881,0.000719,Sleeping Dogs,1,0
C002951,-0.05709,-0.05709,0.081836,0.190782,Sleeping Dogs,1,0
C002952,0.00058,0.00058,0.040886,0.001194,Sure Things,1,0
C002953,0.895523,0.895523,-0.088306,0.94259,Persuadables,0,1
C002954,-2.3e-05,-2.3e-05,0.270762,0.000661,Sleeping Dogs,0,0
C002955,0.000322,0.000322,0.389689,0.998343,Lost Causes,0,1
C002956,-0.0001,-0.0001,-0.343973,0.000541,Sleeping Dogs,0,0
C002957,-0.000253,-0.000253,0.405895,0.000639,Sleeping Dogs,1,0
C002958,0.00147,0.00147,0.329798,0.002482,Sure Things,1,0
C002959,-7.8e-05,-7.8e-05,-0.156067,0.000448,Sleeping Dogs,0,0
C002960,-0.000645,-0.000645,0.022817,0.000966,Sleeping Dogs,0,0
C002961,0.004834,0.004834,0.099266,0.995586,Lost Causes,0,1
C002962,-0.007403,-0.007403,0.300182,0.001947,Sleeping Dogs,1,0
C002963,-0.000113,-0.000113,-0.328832,0.000718,Sleeping Dogs,0,0
C002964,0.002179,0.002179,0.181121,0.004063,Sure Things,1,0
C002965,-0.000191,-0.000191,-0.010466,0.000694,Sleeping Dogs,1,0
C002966,-0.000624,-0.000624,-0.205532,0.000406,Sleeping Dogs,0,0
C002967,0.000698,0.000698,0.208379,0.001312,Sure Things,0,0
C002968,0.00045,0.00045,-0.150482,0.000933,Sure Things,1,0
C002969,0.000196,0.000196,0.041038,0.000775,Sure Things,1,0
C002970,-0.004328,-0.004328,-0.189651,0.001694,Sleeping Dogs,0,0
C002971,-0.000231,-0.000231,-0.275806,0.000675,Sleeping Dogs,1,0
C002972,0.000142,0.000142,-0.130079,0.000835,Sure Things,1,0
C002973,-0.006566,-0.006566,-0.237817,0.005014,Sleeping Dogs,0,0
C002974,0.001385,0.001385,-0.086717,0.003271,Sure Things,0,0
C002975,-0.006441,-0.006441,0.001791,0.001074,Sleeping Dogs,0,0
C002976,0.010618,0.010618,-0.035601,0.996592,Lost Causes,1,1
C002977,-0.000908,-0.000908,0.201464,0.997422,Sleeping Dogs,0,1
C002978,-0.098212,-0.098212,0.083719,0.00386,Sleeping Dogs,0,0
C002979,7.3e-05,7.3e-05,-0.10257,0.000529,Sure Things,0,0
C002980,-0.000111,-0.000111,0.12384,0.000479,Sleeping Dogs,0,0
C002981,2.1e-05,2.1e-05,-0.203619,0.000728,Sure Things,1,0
C002982,0.000934,0.000934,-0.335032,0.001534,Sure Things,0,0
C002983,-0.014192,-0.014192,0.121304,0.007081,Sleeping Dogs,1,0
C002984,-0.000113,-0.000113,-0.316038,0.000581,Sleeping Dogs,0,0
C002985,0.000772,0.000772,0.078521,0.001371,Sure Things,1,0
C002986,0.001151,0.001151,0.026235,0.001819,Sure Things,1,0
C002987,-0.000616,-0.000616,-0.114863,0.000545,Sleeping Dogs,1,0
C002988,0.000228,0.000228,0.276166,0.000844,Sure Things,1,0
C002989,-6.3e-05,-6.3e-05,0.270211,0.000518,Sleeping Dogs,1,0
C002990,-0.70637,-0.70637,-0.036675,0.283098,Sleeping Dogs,1,1
C002991,0.00022,0.00022,0.275106,0.998401,Lost Causes,0,1
C002992,0.000563,0.000563,0.150463,0.014627,Sure Things,0,0
C002993,-6.1e-05,-6.1e-05,0.214689,0.000645,Sleeping Dogs,1,0
C002994,0.001035,0.001035,0.07371,0.995328,Lost Causes,0,1
C002995,-0.000131,-0.000131,0.29343,0.000776,Sleeping Dogs,0,0
C002996,-0.000174,-0.000174,0.259091,0.001205,Sleeping Dogs,1,0
C002997,0.00024,0.00024,0.112084,0.000901,Sure Things,1,0
C002998,-0.003055,-0.003055,0.109766,0.000815,Sleeping Dogs,1,0
C002999,-0.000127,-0.000127,0.207666,0.000614,Sleeping Dogs,0,0
C003000,-0.000212,-0.000212,-0.156399,0.000243,Sleeping Dogs,0,0
C003001,-0.004864,-0.004864,-0.020787,0.005953,Sleeping Dogs,1,0
C003002,-0.005318,-0.005318,0.079587,0.001711,Sleeping Dogs,1,0
C003003,-0.010901,-0.010901,0.308294,0.003028,Sleeping Dogs,1,0
C003004,0.000323,0.000323,0.211452,0.000995,Sure Things,1,0
C003005,-8.3e-05,-8.3e-05,-0.174451,0.000752,Sleeping Dogs,1,0
C003006,3.4e-05,3.4e-05,-0.079797,0.000836,Sure Things,0,0
C003007,-7.8e-05,-7.8e-05,-0.029726,0.000571,Sleeping Dogs,1,0
C003008,0.000594,0.000594,-0.42495,0.001204,Sure Things,0,0
C003009,-0.000799,-0.000799,-0.055473,0.000523,Sleeping Dogs,1,0
C003010,0.00454,0.00454,0.321699,0.005867,Sure Things,1,0
C003011,-0.000116,-0.000116,-0.11168,0.000941,Sleeping Dogs,0,0
C003012,0.00022,0.00022,0.275106,0.998401,Lost Causes,0,1
C003013,-3.8e-05,-3.8e-05,-0.046665,0.000813,Sleeping Dogs,0,0
C003014,0.000314,0.000314,0.141538,0.00115,Sure Things,1,0
C003015,-0.003181,-0.003181,0.039227,0.001601,Sleeping Dogs,1,0
C003016,-0.000343,-0.000343,-0.278747,0.000764,Sleeping Dogs,0,0
C003017,-2.6e-05,-2.6e-05,0.37268,0.000639,Sleeping Dogs,1,0
C003018,-0.000149,-0.000149,0.238159,0.000693,Sleeping Dogs,0,0
C003019,-0.076541,-0.076541,0.095201,0.009249,Sleeping Dogs,0,0
C003020,-0.001981,-0.001981,0.020142,0.00149,Sleeping Dogs,0,0
C003021,-0.00398,-0.00398,0.075148,0.977568,Sleeping Dogs,1,1
C003022,4.4e-05,4.4e-05,0.008302,0.001349,Sure Things,1,0
C003023,0.00018,0.00018,0.109522,0.000688,Sure Things,1,0
C003024,-0.000182,-0.000182,-0.221849,0.000674,Sleeping Dogs,0,0
C003025,0.000452,0.000452,0.242512,0.001089,Sure Things,1,0
C003026,-5.3e-05,-5.3e-05,-0.025917,0.00055,Sleeping Dogs,1,0
C003027,-0.357044,-0.357044,0.008695,0.383004,Sleeping Dogs,1,1
C003028,-0.000338,-0.000338,-0.290584,0.00058,Sleeping Dogs,1,0
C003029,-0.522902,-0.522902,0.161881,0.087963,Sleeping Dogs,0,0
C003030,-0.000233,-0.000233,0.327678,0.000323,Sleeping Dogs,1,0
C003031,-0.00013,-0.00013,0.103865,0.000614,Sleeping Dogs,1,0
C003032,0.00012,0.00012,-0.231938,0.000704,Sure Things,1,0
C003033,-0.003528,-0.003528,0.161943,0.007711,Sleeping Dogs,1,0
C003034,-2e-06,-2e-06,-0.137717,0.998473,Sleeping Dogs,1,1
C003035,-0.001265,-0.001265,0.273184,0.001877,Sleeping Dogs,1,0
C003036,0.001648,0.001648,-0.053739,0.00223,Sure Things,1,0
C003037,-0.000108,-0.000108,-0.341676,0.000727,Sleeping Dogs,0,0
C003038,0.000384,0.000384,0.345118,0.000986,Sure Things,1,0
C003039,-4.8e-05,-4.8e-05,0.010707,0.000731,Sleeping Dogs,1,0
C003040,-0.00037,-0.00037,0.133933,0.000637,Sleeping Dogs,1,0
C003041,0.000341,0.000341,0.130132,0.000981,Sure Things,1,0
C003042,-0.307496,-0.307496,0.076522,0.019186,Sleeping Dogs,0,0
C003043,-0.004624,-0.004624,-0.247183,0.00029,Sleeping Dogs,1,0
C003044,0.000527,0.000527,-0.071466,0.998572,Lost Causes,1,1
C003045,0.000118,0.000118,-0.146926,0.000656,Sure Things,0,0
C003046,-0.000927,-0.000927,0.339219,0.000725,Sleeping Dogs,1,0
C003047,-0.000242,-0.000242,0.014274,0.000552,Sleeping Dogs,0,0
C003048,-0.050072,-0.050072,0.059622,0.919809,Sleeping Dogs,1,1
C003049,0.001078,0.001078,-0.064365,0.998017,Lost Causes,1,1
C003050,0.205095,0.205095,0.085308,0.312041,Sure Things,1,0
C003051,-7.7e-05,-7.7e-05,-0.046591,0.000668,Sleeping Dogs,0,0
C003052,0.000126,0.000126,-0.147527,0.001017,Sure Things,0,0
C003053,0.577053,0.577053,0.067656,0.617763,Persuadables,0,1
C003054,-0.000683,-0.000683,0.166217,0.000531,Sleeping Dogs,1,0
C003055,0.000345,0.000345,-0.111653,0.004053,Sure Things,0,0
C003056,0.001452,0.001452,0.048473,0.003709,Sure Things,1,0
C003057,5.9e-05,5.9e-05,-0.10856,0.000696,Sure Things,0,0
C003058,0.000143,0.000143,-0.256868,0.000748,Sure Things,1,0
C003059,0.005391,0.005391,0.324049,0.015819,Sure Things,1,0
C003060,0.000367,0.000367,0.011372,0.001045,Sure Things,1,0
C003061,0.007748,0.007748,0.001104,0.010021,Sure Things,0,0
C003062,-0.038489,-0.038489,0.048343,0.025923,Sleeping Dogs,1,0
C003063,-0.000513,-0.000513,0.360997,0.001239,Sleeping Dogs,1,0
C003064,0.000364,0.000364,0.141072,0.001324,Sure Things,0,0
C003065,1.2e-05,1.2e-05,-0.000823,0.000975,Sure Things,1,0
C003066,-0.060801,-0.060801,0.174771,0.926205,Sleeping Dogs,1,1
C003067,0.000542,0.000542,-0.081534,0.001144,Sure Things,1,0
C003068,-0.006007,-0.006007,0.23905,0.000809,Sleeping Dogs,1,0
C003069,-0.000503,-0.000503,-0.062503,0.00066,Sleeping Dogs,0,0
C003070,-0.001043,-0.001043,0.054417,0.001909,Sleeping Dogs,1,0
C003071,6.3e-05,6.3e-05,0.237902,0.998343,Lost Causes,0,1
C003072,-8.2e-05,-8.2e-05,-0.072811,0.998527,Sleeping Dogs,1,1
C003073,-0.709791,-0.709791,0.180752,0.041093,Sleeping Dogs,0,0
C003074,0.000244,0.000244,-0.145175,0.00079,Sure Things,1,0
C003075,-0.00096,-0.00096,-0.10413,0.000571,Sleeping Dogs,0,0
C003076,-0.000242,-0.000242,-0.00908,0.00068,Sleeping Dogs,1,0
C003077,-4.6e-05,-4.6e-05,-0.173474,0.000583,Sleeping Dogs,1,0
C003078,0.000207,0.000207,0.104683,0.998343,Lost Causes,0,1
C003079,0.000194,0.000194,0.251962,0.000987,Sure Things,0,0
C003080,0.001,0.001,0.082143,0.00157,Sure Things,1,0
C003081,-0.000118,-0.000118,0.084071,0.000642,Sleeping Dogs,0,0
C003082,-0.008156,-0.008156,-0.014764,0.002589,Sleeping Dogs,1,0
C003083,4.2e-05,4.2e-05,-0.036917,0.99865,Lost Causes,0,1
C003084,-0.245096,-0.245096,0.116066,0.659245,Sleeping Dogs,1,1
C003085,-0.000367,-0.000367,0.035191,0.001162,Sleeping Dogs,1,0
C003086,-0.000367,-0.000367,0.032141,0.000493,Sleeping Dogs,1,0
C003087,0.000322,0.000322,0.389689,0.998343,Lost Causes,0,1
C003088,-3.6e-05,-3.6e-05,0.248793,0.000622,Sleeping Dogs,1,0
C003089,6.3e-05,6.3e-05,0.237902,0.998343,Lost Causes,1,1
C003090,0.000254,0.000254,-0.221397,0.000877,Sure Things,0,0
C003091,0.000574,0.000574,0.170737,0.002901,Sure Things,0,0
C003092,0.000183,0.000183,0.14212,0.000928,Sure Things,1,0
C003093,0.000408,0.000408,0.230375,0.994337,Lost Causes,0,1
C003094,0.001307,0.001307,-0.238543,0.002836,Sure Things,0,0
C003095,-0.000162,-0.000162,-0.01005,0.000582,Sleeping Dogs,1,0
C003096,-4.2e-05,-4.2e-05,-0.374275,0.000581,Sleeping Dogs,0,0
C003097,-0.003521,-0.003521,-0.056487,0.000207,Sleeping Dogs,1,0
C003098,0.000476,0.000476,0.034094,0.001057,Sure Things,0,0
C003099,-2e-06,-2e-06,-0.102766,0.000547,Sleeping Dogs,0,0
C003100,0.001786,0.001786,-0.158967,0.009919,Sure Things,0,0
C003101,-0.035144,-0.035144,0.086653,0.041845,Sleeping Dogs,0,0
C003102,6.3e-05,6.3e-05,0.237902,0.998343,Lost Causes,0,1
C003103,-0.006638,-0.006638,-0.074738,0.003278,Sleeping Dogs,0,0
C003104,-0.009016,-0.009016,-0.055166,0.005097,Sleeping Dogs,0,0
C003105,-0.000367,-0.000367,0.166301,0.000564,Sleeping Dogs,1,0
C003106,-0.00844,-0.00844,-0.048335,0.006213,Sleeping Dogs,1,0
C003107,-0.000752,-0.000752,-0.039965,0.001467,Sleeping Dogs,0,0
C003108,-0.001632,-0.001632,-0.147036,0.001666,Sleeping Dogs,1,0
C003109,0.000387,0.000387,0.05816,0.001002,Sure Things,1,0
C003110,-0.002924,-0.002924,-0.048471,0.006416,Sleeping Dogs,1,0
C003111,-0.000391,-0.000391,0.3159,0.000376,Sleeping Dogs,1,0
C003112,-0.000293,-0.000293,-0.08205,0.000617,Sleeping Dogs,0,0
C003113,0.000816,0.000816,0.297728,0.998397,Lost Causes,0,1
C003114,-0.000669,-0.000669,0.41637,0.000687,Sleeping Dogs,1,0
C003115,0.000952,0.000952,-0.063467,0.002429,Sure Things,1,0
C003116,-0.27569,-0.27569,0.154406,0.05243,Sleeping Dogs,0,0
C003117,-0.000167,-0.000167,-0.281955,0.00079,Sleeping Dogs,0,0
C003118,0.000228,0.000228,0.040965,0.000844,Sure Things,1,0
C003119,-0.000112,-0.000112,0.06868,0.995688,Sleeping Dogs,0,1
C003120,-0.102178,-0.102178,0.101011,0.841782,Sleeping Dogs,1,1
C003121,0.000322,0.000322,0.389689,0.998343,Lost Causes,1,1
C003122,0.00039,0.00039,0.384177,0.001392,Sure Things,1,0
C003123,-0.000397,-0.000397,0.020189,0.000329,Sleeping Dogs,1,0
C003124,-0.055352,-0.055352,0.101412,0.005517,Sleeping Dogs,1,0
C003125,-0.010905,-0.010905,-0.042298,0.002277,Sleeping Dogs,0,0
C003126,-0.000204,-0.000204,-0.033679,0.001857,Sleeping Dogs,0,0
C003127,0.079845,0.079845,0.328998,0.080457,Sure Things,1,0
C003128,0.001485,0.001485,0.22877,0.002188,Sure Things,1,0
C003129,2.3e-05,2.3e-05,-0.269984,0.00073,Sure Things,0,0
C003130,0.000364,0.000364,0.237362,0.998517,Lost Causes,0,1
C003131,-4.4e-05,-4.4e-05,-0.027013,0.000583,Sleeping Dogs,0,0
C003132,-1.9e-05,-1.9e-05,-0.263744,0.000604,Sleeping Dogs,0,0
C003133,-2.3e-05,-2.3e-05,-0.3044,0.000581,Sleeping Dogs,0,0
C003134,-0.000426,-0.000426,0.101157,0.000437,Sleeping Dogs,1,0
C003135,-0.00042,-0.00042,-0.1919,0.002081,Sleeping Dogs,0,0
C003136,0.001409,0.001409,-0.046736,0.002899,Sure Things,0,0
C003137,0.000237,0.000237,-0.259507,0.000838,Sure Things,0,0
C003138,0.00022,0.00022,0.275106,0.998401,Lost Causes,0,1
C003139,-0.000578,-0.000578,0.034762,0.000605,Sleeping Dogs,1,0
C003140,0.000554,0.000554,0.014677,0.997954,Lost Causes,1,1
C003141,0.001595,0.001595,-0.254274,0.002208,Sure Things,0,0
C003142,0.000387,0.000387,-0.065028,0.998601,Lost Causes,0,1
C003143,8.2e-05,8.2e-05,0.440874,0.000727,Sure Things,1,0
C003144,-0.200047,-0.200047,0.111392,0.077243,Sleeping Dogs,1,0
C003145,0.002528,0.002528,-0.247138,0.004598,Sure Things,0,0
C003146,-0.005161,-0.005161,0.139721,0.000665,Sleeping Dogs,1,0
C003147,0.00022,0.00022,0.275106,0.998401,Lost Causes,1,1
C003148,-0.000383,-0.000383,-0.072941,0.000299,Sleeping Dogs,0,0
C003149,0.000485,0.000485,-0.091295,0.001099,Sure Things,0,0
C003150,0.001841,0.001841,-0.351224,0.003914,Sure Things,0,0
C003151,0.001626,0.001626,-0.141395,0.002108,Sure Things,0,0
C003152,-0.000296,-0.000296,0.047736,0.000546,Sleeping Dogs,1,0
C003153,8.1e-05,8.1e-05,-0.005719,0.000744,Sure Things,0,0
C003154,3e-05,3e-05,0.188445,0.00065,Sure Things,1,0
C003155,0.000322,0.000322,0.389689,0.998343,Lost Causes,0,1
C003156,-0.00013,-0.00013,-0.269389,0.000614,Sleeping Dogs,0,0
C003157,-0.000742,-0.000742,0.333082,0.000614,Sleeping Dogs,1,0
C003158,0.000608,0.000608,0.067781,0.99761,Lost Causes,0,1
C003159,-0.000405,-0.000405,-0.103442,0.000749,Sleeping Dogs,0,0
C003160,-0.002295,-0.002295,0.237682,0.001479,Sleeping Dogs,1,0
C003161,-0.046061,-0.046061,0.217069,0.022462,Sleeping Dogs,1,0
C003162,-3.6e-05,-3.6e-05,-0.04843,0.000653,Sleeping Dogs,0,0
C003163,-0.000308,-0.000308,-0.150745,0.000248,Sleeping Dogs,0,0
C003164,-0.000404,-0.000404,-0.209351,0.000776,Sleeping Dogs,0,0
C003165,0.004826,0.004826,-0.060215,0.005956,Sure Things,0,0
C003166,-2.1e-05,-2.1e-05,-0.153017,0.000602,Sleeping Dogs,0,0
C003167,0.001031,0.001031,0.119599,0.001668,Sure Things,1,0
C003168,-0.000127,-0.000127,0.191131,0.000614,Sleeping Dogs,1,0
C003169,0.003194,0.003194,0.088143,0.993408,Lost Causes,0,1
C003170,-0.70112,-0.70112,0.141579,0.258053,Sleeping Dogs,1,1
C003171,0.000437,0.000437,-0.18611,0.001133,Sure Things,0,0
C003172,-0.040246,-0.040246,0.213629,0.002701,Sleeping Dogs,1,0
C003173,-9.6e-05,-9.6e-05,-0.144941,0.000571,Sleeping Dogs,0,0
C003174,-5.2e-05,-5.2e-05,0.081498,0.997907,Sleeping Dogs,1,1
C003175,-4.2e-05,-4.2e-05,-0.263676,0.000581,Sleeping Dogs,0,0
C003176,6.3e-05,6.3e-05,0.237902,0.998343,Lost Causes,1,1
C003177,0.009173,0.009173,0.363499,0.01012,Sure Things,1,0
C003178,-7.6e-05,-7.6e-05,0.17314,0.000592,Sleeping Dogs,0,0
C003179,3.8e-05,3.8e-05,0.043612,0.000605,Sure Things,0,0
C003180,0.012174,0.012174,-0.024255,0.014074,Sure Things,0,0
C003181,-0.020763,-0.020763,0.388409,0.005907,Sleeping Dogs,1,0
C003182,-0.927225,-0.927225,0.194388,0.00438,Sleeping Dogs,1,1
C003183,0.000511,0.000511,-0.168849,0.001204,Sure Things,0,0
C003184,4e-05,4e-05,-0.124757,0.000727,Sure Things,0,0
C003185,-5.3e-05,-5.3e-05,0.120842,0.000791,Sleeping Dogs,0,0
C003186,0.00022,0.00022,0.275106,0.998401,Lost Causes,1,1
C003187,-0.074293,-0.074293,0.142955,0.005496,Sleeping Dogs,0,0
C003188,-0.000583,-0.000583,-0.107446,0.995318,Sleeping Dogs,1,1
C003189,-0.000258,-0.000258,-0.301479,0.000359,Sleeping Dogs,0,0
C003190,-0.003425,-0.003425,0.261727,0.001958,Sleeping Dogs,1,0
C003191,-3.4e-05,-3.4e-05,0.004987,0.000614,Sleeping Dogs,1,0
C003192,0.000155,0.000155,0.054825,0.000705,Sure Things,0,0
C003193,-0.006872,-0.006872,-0.031308,0.000731,Sleeping Dogs,1,0
